,000001.SZ,000002.SZ,000060.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000540.SZ,000559.SZ,000568.SZ,000623.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000671.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002044.SZ,002050.SZ,002065.SZ,002074.SZ,002081.SZ,002085.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002294.SZ,002304.SZ,002310.SZ,002352.SZ,002385.SZ,002411.SZ,002415.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002470.SZ,002475.SZ,002493.SZ,002500.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002608.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300144.SZ,300251.SZ,300408.SZ,300433.SZ,600000.SH,600008.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600373.SH,600376.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600663.SH,600674.SH,600682.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600795.SH,600804.SH,600809.SH,600816.SH,600820.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600959.SH,600977.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601088.SH,601099.SH,601108.SH,601111.SH,601117.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601718.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601866.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601958.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603160.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603993.SH
20090430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090630,0.0148,0.1789,0.3218,0.4907,0.0889,0.7493,0.37,0.0646,0.8694,0.4972,0.0516,0.0854,0.0359,0.4756,0.4955,0.0884,0.6698,0.243,0.4118,0.4314,0.0802,0.6652,0.1734,0.549,0.5669,0.1356,0.4444,0.3135,0.115,0.0688,0.1474,0.0683,0.0729,0.2597,0.2621,0.1143,0.0875,0.3548,0.4324,2.5363,0.3259,0.8053,0.6107,0.2299,1.0067,0.3403,,,0.1541,0.2341,1.106,0.8435,0.4214,0.4205,0.4017,0.2717,0.8283,0.3783,0.0159,0.1991,0.2785,0.3437,0.1866,0.3375,0.2498,0.2071,0.747,0.6683,0.5752,0.6034,,0.896,0.5868,,,,,,,,,0.0657,,,,,,,,,,,0.0937,,0.0755,,0.0804,,0.4191,0.6087,0.797,0.3987,0.424,0.5118,,,,,,,,,,,0.0114,0.0615,0.0916,0.406,0.1979,0.0101,0.0172,0.1279,0.3295,,,0.6809,0.2874,0.0637,0.5129,0.0139,0.1926,0.144,0.2227,0.6971,0.7333,0.34,0.3626,0.4422,0.3036,0.551,0.0788,0.1525,0.2394,0.2938,0.8536,0.5995,0.9569,0.107,0.1737,0.2914,0.222,0.1179,0.2213,0.1366,0.3937,0.6038,0.5882,0.3912,0.3191,0.4669,0.1052,0.2111,0.1015,0.3062,0.5933,0.1692,0.5734,0.2229,0.0598,0.0954,0.3214,0.2047,0.3088,0.1015,0.3071,0.7922,0.4588,0.3286,0.7829,0.3342,0.1724,0.2376,0.3496,0.5989,0.5222,2.2414,0.1168,0.2706,0.3886,0.2652,0.2584,0.0948,0.3533,0.2725,0.1565,0.0662,0.2806,0.7531,1.1989,0.2472,0.1778,0,0.262,0.4808,0.1205,0.3417,0.5022,0.0914,0.4204,0.0526,0.1182,0.1764,1.0135,0.274,0.056,0.102,0.0148,,0.0839,,,0.0632,0.1579,0.0156,,,,0.2016,0.0919,0.0643,0.225,0.5037,,0.0125,0.0125,0.5585,,0.0591,,,,,0.0109,0.1005,,0.1442,0.0123,0.202,,,0.097,0.5539,0.014,0.0769,0.2075,0.1583,1.16,,0.4171,0.1992,,0.5206,,0.0559,,0.3291,0.3905,0.0754,,0.1381,,,,0.3341,0.1883,0.9158,0.0781,,0.9082,0.2339,0.3559,0.0745,0.1839,,0.0157,0.1293,,0.0142,0.3152,0.128,,0.0176,0.0132,,,,,,,
20090731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090930,0.0216,0.2375,0.5486,0.775,0.1653,1.2621,0.5667,,1.2297,0.7678,0.0851,0.1276,0.1464,0.6239,1.4255,0.1246,1.0031,0.2693,0.6649,0.6085,0.1168,0.9788,0.3099,0.9164,0.7193,0.3303,0.655,0.4904,0.2174,0.1015,0.2802,0.1095,0.0898,0.4403,0.3657,0.1881,0.1288,0.4955,0.6671,4.1458,0.5096,1.3112,0.9364,0.3576,1.5102,0.4998,,,0.3169,0.384,1.5397,1.3752,0.7868,0.6528,0.5657,0.4514,1.2837,0.6186,0.0231,0.2353,0.3936,0.5618,0.2899,0.5531,0.448,0.3034,0.5167,0.9894,0.8703,0.914,1.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3492,0.952,1.2002,0.6171,0.5177,0.7575,0.4324,,,,,,,,,,0.0182,0.1018,0.1424,0.5849,0.3211,0.0158,0.0255,0.1944,0.531,,0.055,1.1196,0.4652,0.096,0.8519,0.0211,0.34,0.1721,0.3297,1.0616,1.1144,0.5197,0.5222,0.6609,0.504,0.8744,0.1147,0.2634,0.4004,0.4725,1.3451,1.0554,1.5087,0.1675,0.252,0.4612,0.3017,0.2179,0.3646,0.2197,0.6418,0.9629,0.8857,0.5944,0.5213,0.6964,0.1588,0.3734,0.237,0.4222,0.9326,0.1768,0.6497,0.5171,0.0989,0.1224,0.523,0.3239,0.5539,0.162,0.4714,1.474,0.7706,0.5482,1.2714,0.5303,0.2708,0.3432,0.4806,0.7867,0.7704,3.0274,0.1835,0.4262,0.5905,0.4147,0.422,0.1306,0.5078,0.4559,0.1634,0.1046,0.3911,1.162,1.8239,0.2622,1.4813,,0.4021,0.9072,0.1775,0.4647,0.7524,0.2069,0.6548,0.0761,0.1857,0.2555,1.5121,0.4289,0.0625,,,,,,,,0.2517,0.0216,,0.1564,,0.3044,0.1288,,0.363,,,0.0192,0.0187,0.9277,,,,,,,,0.1664,,0.2034,0.0192,0.3085,,,,0.8789,0.0212,,0.3354,0.2377,1.7465,,0.5914,0.2712,,0.7271,,0.1018,,0.5015,0.5861,0.09,,0.2309,,,,0.5214,0.2959,,,,0.9916,0.3886,0.5365,,0.3068,,0.0233,0.2459,,0.0221,,0.2108,,,0.0208,,,,,,,
20091030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091231,0.0285,0.3806,0.7745,1.0112,0.4903,1.6582,0.7292,0.1193,1.5582,1.085,0.1784,0.161,0.2266,0.83,2.2126,0.1674,1.3108,0.3572,0.9589,0.7892,0.1585,1.2653,0.4685,1.4253,1.0387,0.7438,1.2088,0.783,0.2805,0.1058,0.5312,0.1441,0.1193,0.5955,0.5206,0.2669,0.1855,0.6481,0.8781,5.554,0.7261,1.9543,1.2691,0.5482,2.3495,0.6195,,,0.7457,0.4936,2.0293,1.9439,1.1904,0.8621,0.8061,0.5184,1.7341,0.8927,0.0313,0.3259,0.4925,0.8231,0.4636,0.8256,0.6962,0.4679,0.7792,0.9228,0.6381,1.2972,2.2839,1.8741,1.1784,0.7527,0.9207,0.8313,0.805,1.3287,1.7516,1.2402,1.1393,0.1327,1.634,0.9732,0.8781,2.4296,1.1268,0.8287,1.0686,0.4334,1.2142,1.4643,0.1555,0.7662,0.1472,,0.1463,,0.4587,0.6707,0.651,0.5326,0.5333,0.3107,0.5918,0.7922,0.6197,1.3303,1.3174,1.1709,0.47,1.1602,,,0.0251,0.1929,0.195,0.7834,0.4448,0.0217,0.0339,0.2703,0.7405,,0.0766,1.6619,0.6306,0.1281,1.1069,0.0283,0.7501,0.3205,0.4134,1.5498,1.7233,0.7159,0.6863,0.8674,0.7797,1.1352,0.1553,0.4237,0.5486,0.7507,1.8996,1.4608,1.9006,0.2393,0.3338,0.4557,0.4062,0.3566,0.4991,0.2889,0.8644,1.4625,1.1532,0.7631,0.741,0.9294,0.2442,0.5113,0.3679,0.5963,1.4328,0.2675,0.7484,1.0949,0.188,0.267,0.7573,0.4466,0.8084,0.2972,0.59,1.9278,0.986,0.7463,1.8141,0.7271,0.3814,0.456,0.5444,1.136,1.0685,4.4677,0.6488,0.6488,0.8609,0.5575,0.6774,0.1901,0.6548,0.6614,0.1873,0.1125,0.5484,1.7663,2.2188,0.3218,2.1704,,0.5373,1.3525,0.2454,0.6368,0.9271,0.3034,0.9237,0.1017,0.2595,0.2235,1.9511,0.6252,0.1003,0.1638,0.03,0.0293,0.1353,0.2293,,0.1204,0.3547,0.0298,0.6967,0.2078,,0.412,0.1768,0.1152,0.4983,1.0011,,0.0269,0.025,1.4133,0.118,0.1339,,0.3769,0.4499,,0.0226,0.2523,0.028,0.1799,0.027,0.425,0.3965,1.7412,0.1599,1.2285,0.0287,0.1324,0.5215,0.2911,2.3845,0.8931,0.82,0.3086,0.9985,1.0483,0.8493,0.1269,1.1701,0.6748,0.9234,0.1174,0.9331,0.312,0.0237,0.1704,0.0266,0.7705,0.4214,2.0409,0.1433,0.1168,1.4236,0.5258,0.7502,0.1433,0.4365,3.3947,0.0311,0.3196,0.144,0.0296,0.5495,0.2826,0.3777,0.0338,0.0275,,,1.1191,0.698,,,0.2506
20100129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100331,0.0068,0.0525,0.1823,0.1932,0.0623,0.3774,0.1534,,0.3791,0.3782,0.016,0.0373,0.0091,0.2015,0.329,0.0269,0.3401,0.0872,0.3303,0.2324,0.036,0.3599,0.1624,0.4716,0.1974,0.1104,0.2686,0.3525,0.0602,0.0189,0.0605,0.0364,0.0287,0.115,0.2036,0.0568,0.0385,0.2058,0.1895,1.3753,0.2114,0.4738,0.3539,0.0814,0.5148,0.14,,,0.1726,0.1154,0.4601,0.3514,0.2359,0.2245,0.1873,0.1098,0.4243,0.3006,0.0077,0.0715,0.1174,0.1274,0.0789,0.1783,0.1904,0.0853,0.1766,0.2808,0.0689,0.1731,0.5805,0.5439,0.314,,0.2166,,,,,,,,,,,,,,,,,,,,,,,,0.0971,0.1223,0.0932,0.1095,0.0581,0.0477,0.0468,0.0575,0.0902,,,,,,,,0.0065,0.0306,0.0535,0.2084,0.1236,0.0064,0.0085,0.0681,0.2161,,0.0148,0.4922,0.1731,0.0193,0.3693,0.0073,0.0395,0.0409,0.1007,0.3845,0.4314,0.1687,0.2265,0.2118,0.1363,0.4062,0.0245,0.1568,0.1901,0.1205,0.4195,0.402,0.6351,0.0548,0.0498,0.1118,0.0908,0.0449,0.1224,0.0761,0.2143,0.2843,0.2992,0.1515,0.2063,0.2881,0.1043,0.0634,0.0622,0.1413,0.4073,0.0238,0.2003,0.2561,0.0565,0.1304,0.2103,0.1145,0.1521,0.0522,0.1461,0.2552,0.3189,0.1556,0.395,0.1382,0.1068,0.111,0.1512,0.2116,0.2466,0.9217,0.0933,0.0816,0.0949,0.1244,0.0931,0.0574,0.1995,0.1891,0.0871,0.027,0.1658,0.6097,0.6562,0.067,0.4161,,0.1122,0.3446,0.0597,0.1222,0.4035,0.0819,0.2078,0.0186,0.0635,0.0402,0.5184,0.1245,0.0182,,,,,,,0.0164,0.0981,0.0075,,0.0517,,0.1039,0.0292,,0.1364,0.2064,,0.0068,0.0065,0.2439,,,,,,,,0.0609,,0.054,0.007,0.1017,,,,0.2676,0.0072,,0.2112,0.0987,0.5753,,0.1538,0.1027,,0.2026,0.1729,0.0178,,0.1567,0.2171,0.0132,0.1726,0.0638,,,,0.2134,0.1489,0.2977,,,0.3078,0.14,0.2068,,0.1247,,0.0076,0.1058,,0.0073,0.0967,0.0781,0.0777,,0.0069,,,,,,,
20100430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100630,0.014,0.1125,0.385,0.4315,0.1803,0.7053,0.3879,0.0284,0.891,0.7884,0.0443,0.0816,0.0512,0.3839,0.7786,0.0525,0.7021,0.1253,0.6224,0.3807,0.0726,0.6428,0.3106,1.0104,0.4984,0.2787,0.5721,0.7055,0.121,0.0337,0.1632,0.0794,0.0369,0.2833,0.309,0.1433,0.0851,0.3436,0.3966,2.7738,0.4299,0.9953,0.7738,0.2171,1.1379,0.3354,,,0.2891,0.2656,0.9574,0.585,0.4155,0.5053,0.4537,0.3049,0.8789,0.6097,0.0145,0.19,0.3246,0.4076,0.2184,0.4491,0.4925,0.2358,0.3496,0.47,0.367,0.3504,0.8298,0.6372,0.3496,0.3849,0.459,0.4891,0.3332,0.841,0.951,0.67,0.7725,0.0447,0.8011,0.505,,,,,,,,,0.0504,,0.0427,,0.0617,,0.2005,0.2601,0.2057,0.2007,0.1173,0.0855,0.0937,0.0983,0.1892,0.5718,0.7894,0.5172,0.2404,,,,0.0134,0.0673,0.1131,0.4316,0.2463,0.0129,0.0171,0.1417,0.475,,0.0408,1.048,0.349,0.0407,0.7602,0.0151,0.2337,0.1069,0.2015,0.9219,0.9682,0.3704,0.3879,0.4418,0.296,0.9559,0.0758,0.3554,0.3871,0.3074,0.9631,0.8241,1.0716,0.1537,0.1275,0.2472,0.1761,0.0988,0.2594,0.157,0.396,0.7286,0.5796,0.3269,0.4379,0.5311,0.2345,0.206,0.1355,0.2961,0.9336,0.0401,0.3859,0.5383,0.0971,0.1521,0.4468,0.2217,0.3895,0.1086,0.325,0.751,0.587,0.3159,0.8956,0.3342,0.2409,0.22,0.3205,0.4782,0.5281,2.6394,0.2224,0.2149,0.1932,0.2787,0.2635,0.1585,0.3692,0.4143,0.0924,0.0457,0.2922,1.1925,1.3489,0.1482,0.8509,,0.2455,0.7124,0.1547,0.2441,0.6286,0.1456,0.3947,0.0382,0.131,0.0768,1.0631,0.274,0.0491,0.0397,,0.0145,0.0354,,,0.0299,0.2055,0.0148,0.4581,0.1173,,0.2165,0.0461,0.0259,0.2792,0.4522,,0.0134,0.0125,0.6024,,0.0327,,,,,0.0128,0.1211,0.0146,0.0953,0.0141,0.2124,,,0.0442,0.596,0.0147,0.0383,0.4331,0.1745,1.1098,,0.3613,0.1702,,0.4876,0.3829,0.0352,0.7784,0.3297,0.4659,0.0326,0.4284,0.1452,0.0132,,0.0159,0.4542,0.3506,0.6911,0.0477,0.0339,0.6717,0.309,0.4168,0.0292,0.2682,1.7023,0.0154,0.2334,,0.0144,0.2102,0.151,0.1855,,0.0137,,,,,,,
20100730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100930,0.0208,0.1375,0.5914,0.6376,0.2173,0.9237,0.569,,1.2943,1.1272,0.073,0.1512,0.1632,0.5572,0.9659,0.0827,1.011,0.1722,0.8842,0.5817,0.106,0.8761,0.4633,1.3635,0.7727,0.4267,0.8559,0.9774,0.1707,0.056,0.2638,0.1447,0.0699,0.4653,0.3932,0.2253,0.1162,0.5039,0.6266,4.3944,0.6568,1.519,1.1339,0.3242,1.6339,0.536,,,0.432,0.4375,1.3481,0.9518,0.7889,0.7612,0.6253,0.459,1.427,0.9137,0.0209,0.2917,0.4337,0.6401,0.3454,0.6981,0.7184,0.3958,0.4949,0.6805,0.6091,0.5639,1.2943,1.0291,0.6004,0.4809,0.471,0.4404,0.2832,0.961,1.145,0.5141,1.1562,0.069,1.231,,0.7086,,,,,,,,,,,,,,0.2878,0.4309,0.3362,0.3029,0.3041,0.1376,0.1359,0.1264,0.2763,0.3597,0.3576,0.7762,0.4307,,,,0.0199,0.1017,0.1804,0.6958,0.3802,0.0191,0.0251,0.2153,0.7155,,0.0873,1.5809,0.5703,0.0651,1.1329,0.0232,0.416,0.1526,0.3061,1.5006,1.37,0.5415,0.5615,0.613,0.4972,1.425,0.1225,0.5044,0.6343,0.4419,1.4128,0.8039,1.4972,0.2301,0.1809,0.3796,0.2567,0.1642,0.3876,0.2503,0.6521,1.1608,0.8493,0.4127,0.6389,0.7845,0.3815,0.4245,0.2051,0.4384,1.3004,0.0658,0.5995,0.7365,0.1198,0.1723,0.6881,0.3598,0.6154,0.1643,0.4959,1.5414,0.8725,0.4628,1.2701,0.5252,0.3881,0.3356,0.4381,0.7349,0.8189,3.6,0.3555,0.3715,0.2828,0.4347,0.4042,0.2025,0.5352,0.6381,0.1091,0.078,0.4031,1.7711,1.9949,0.1449,1.2759,,0.3819,1.062,0.23,0.3661,0.885,0.2431,0.5731,0.0589,0.2058,0.1256,1.6727,0.4325,0.1071,,,,,,,0.0472,0.376,0.0227,0.7037,0.1554,,0.3398,0.0876,,0.4695,0.6639,,0.0202,0.0188,0.9892,,,,0.4615,,,0.0188,0.1778,0.0221,0.1359,0.0214,0.3322,,,0.0773,0.9008,0.0221,,0.6468,0.2463,1.5869,,0.5373,0.2351,,0.7359,0.5843,0.0578,1.0182,0.4887,0.6914,0.0557,0.6681,0.2187,0.0196,,,0.691,0.5844,1.076,,,1.13,0.4583,0.6232,,0.4117,,0.0232,0.3662,0.0925,0.0215,0.3333,0.2276,0.2833,,0.0216,,,,,,,
20101029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
